Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
TFT_Short,Post_COVID_OOS (2022-2024),0.03444517812528896,0.2105917781450745,0.1635637365745591,0.23128005254243456,-0.2525602743135921,648,-0.021245592830028963,-0.030113502198797007
TFT_LS,Post_COVID_OOS (2022-2024),-0.051884703167151575,0.17062531925858357,-0.3040856034298171,-0.4284659825114741,-0.30320715888311744,759,-0.018284452456807116,-0.025175216443540933
TFT_Long_TPSL,Post_COVID_OOS (2022-2024),0.2522469299867291,0.14017793106634496,1.799476765478461,3.2105706364572537,-0.1006864297105077,77,-0.012869640189261351,-0.015987712831241205
LASSO_Long,Post_COVID_OOS (2022-2024),0.07611736665775402,0.2582719356386725,0.29471791609694564,0.4377448179276553,-0.3128766465109054,510,-0.025398290602978123,-0.036159173261327233
LASSO_Short,Post_COVID_OOS (2022-2024),-0.0420040385437671,0.13993116576993228,-0.30017643541130795,-0.43387830544522493,-0.33219763927804385,682,-0.014986215906992582,-0.02016854589417669
LASSO_LS,Post_COVID_OOS (2022-2024),0.0026633289764757618,0.19099046261029828,0.01394482708757078,0.0195402148585468,-0.27363257386944295,436,-0.018733094477631315,-0.027848979750829835
LASSO_Long_TPSL,Post_COVID_OOS (2022-2024),0.5603490681705878,0.18568328601433295,3.017767943461181,6.339529523678709,-0.08984130933747221,40,-0.015560448710302004,-0.017241314542242203
LASSO_Long,Post_COVID_OOS (2022-2024),0.07611736665775402,0.2582719356386725,0.29471791609694564,0.4377448179276553,-0.3128766465109054,510,-0.025398290602978123,-0.036159173261327233
LASSO_Short,Post_COVID_OOS (2022-2024),-0.0420040385437671,0.13993116576993228,-0.30017643541130795,-0.43387830544522493,-0.33219763927804385,682,-0.014986215906992582,-0.02016854589417669
LASSO_LS,Post_COVID_OOS (2022-2024),0.0026633289764757618,0.19099046261029828,0.01394482708757078,0.0195402148585468,-0.27363257386944295,436,-0.018733094477631315,-0.027848979750829835
LASSO_Long_TPSL,Post_COVID_OOS (2022-2024),0.5603490681705878,0.18568328601433295,3.017767943461181,6.339529523678709,-0.08984130933747221,40,-0.015560448710302004,-0.017241314542242203
ElasticNet_Long,Post_COVID_OOS (2022-2024),0.06700482855334632,0.2577867788972805,0.2599234485180697,0.38490313259447073,-0.3166943338352137,510,-0.025459186864546724,-0.036235354865258966
ElasticNet_Short,Post_COVID_OOS (2022-2024),-0.04613524615671233,0.14076736954933758,-0.32774105465217473,-0.4742625749538065,-0.33629996980363885,682,-0.015175478566698231,-0.02026074440018878
ElasticNet_LS,Post_COVID_OOS (2022-2024),-0.0076903168738104806,0.19032075276519458,-0.04040713775075436,-0.05633436918546524,-0.2748253917412317,483,-0.01843303264170276,-0.0278677944112573
ElasticNet_Long_TPSL,Post_COVID_OOS (2022-2024),0.5499479418270822,0.18552837000067435,2.9642255889225098,6.234116748862137,-0.08900847430485274,40,-0.01550760607664751,-0.017308108370153022
ElasticNet_Long,Post_COVID_OOS (2022-2024),0.06700482855334632,0.2577867788972805,0.2599234485180697,0.38490313259447073,-0.3166943338352137,510,-0.025459186864546724,-0.036235354865258966
ElasticNet_Short,Post_COVID_OOS (2022-2024),-0.04613524615671233,0.14076736954933758,-0.32774105465217473,-0.4742625749538065,-0.33629996980363885,682,-0.015175478566698231,-0.02026074440018878
ElasticNet_LS,Post_COVID_OOS (2022-2024),-0.0076903168738104806,0.19032075276519458,-0.04040713775075436,-0.05633436918546524,-0.2748253917412317,483,-0.01843303264170276,-0.0278677944112573
ElasticNet_Long_TPSL,Post_COVID_OOS (2022-2024),0.5499479418270822,0.18552837000067435,2.9642255889225098,6.234116748862137,-0.08900847430485274,40,-0.01550760607664751,-0.017308108370153022
RF_Long,Post_COVID_OOS (2022-2024),-0.05606836127451877,0.18370359221255053,-0.3052110228179208,-0.45231146573773623,-0.38188984545487564,758,-0.018609931494073865,-0.02660282979662531
RF_Short,Post_COVID_OOS (2022-2024),-0.0569137914950254,0.2376317370647352,-0.23950416807970837,-0.35078614583658296,-0.4021467523868955,682,-0.02389332989665356,-0.033320347217676724
RF_LS,Post_COVID_OOS (2022-2024),-0.20613502442282292,0.15204505745479133,-1.3557495907692663,-1.9247835565707905,-0.4784600719312597,757,-0.01773275531385748,-0.022796132404004278
RF_Long_TPSL,Post_COVID_OOS (2022-2024),0.21299989045781348,0.14703767978790047,1.4486075321989742,2.730925745557015,-0.11220198400108795,97,-0.013152196376314583,-0.016397772722221822
RF_Long,Post_COVID_OOS (2022-2024),-0.05606836127451877,0.18370359221255053,-0.3052110228179208,-0.45231146573773623,-0.38188984545487564,758,-0.018609931494073865,-0.02660282979662531
RF_Short,Post_COVID_OOS (2022-2024),-0.0569137914950254,0.2376317370647352,-0.23950416807970837,-0.35078614583658296,-0.4021467523868955,682,-0.02389332989665356,-0.033320347217676724
RF_LS,Post_COVID_OOS (2022-2024),-0.20613502442282292,0.15204505745479133,-1.3557495907692663,-1.9247835565707905,-0.4784600719312597,757,-0.01773275531385748,-0.022796132404004278
RF_Long_TPSL,Post_COVID_OOS (2022-2024),0.21299989045781348,0.14703767978790047,1.4486075321989742,2.730925745557015,-0.11220198400108795,97,-0.013152196376314583,-0.016397772722221822
XGB_Long,Post_COVID_OOS (2022-2024),-0.03607743046553808,0.193670356018245,-0.18628266714261296,-0.26821088033161244,-0.3645591427709413,759,-0.020156070873902858,-0.02840973834202435
XGB_Short,Post_COVID_OOS (2022-2024),-0.012277087458827456,0.23439252708502453,-0.05237832285657304,-0.07775494500499942,-0.36079694841810006,684,-0.022569911513903133,-0.03220838684663013
